Time	Channel A	Channel B	Channel C	Channel D
(us)	(V)	(V)	(V)	(V)

-6.76799967	-0.00314341	-0.00396741	-0.00112919	-0.00323496
-6.75999967	-0.00262459	-0.00039674	0.00036622	0.00421155
-6.75199967	-0.00589007	0.00097659	0.00036622	-0.00112919
-6.74399967	-0.00399793	-0.00076296	0.00134281	-0.00051881
-6.73599967	-0.00412000	0.00061037	0.00158696	-0.00137333
-6.72799967	-0.00650044	-0.00247200	0.00158696	-0.00436415
-6.71999967	-0.00451674	-0.00384533	-0.00485244	0.00210578
-6.71199967	-0.00189215	0.00109867	-0.00161748	0.00369274
-6.70399967	-0.00637837	0.00320444	-0.00347911	0.00134281
-6.69599967	-0.00350963	-0.00112919	-0.00173956	-0.00250252
-6.68799967	-0.00213630	-0.00210578	0.00024415	-0.00311289
-6.67999967	-0.00314341	0.00183111	-0.00384533	0.00097659
-6.67199967	-0.00375378	-0.00247200	-0.00088504	0.00012207
-6.66399967	-0.00839259	-0.00518815	0.00259407	0.00183111
-6.65599967	-0.00451674	0.00036622	0.00296030	-0.00286874
-6.64799967	-0.00302133	-0.00234993	-0.00408948	-0.00173956
-6.63999967	-0.00125126	-0.00076296	-0.00225837	0.00308237
-6.63199967	-0.00613422	-0.00234993	-0.00137333	0.00024415
-6.62399967	-0.00375378	-0.00112919	-0.00360118	-0.00051881
-6.61599967	-0.00338756	-0.00360118	-0.00137333	-0.00076296
-6.60799967	-0.00125126	-0.00247200	-0.00274667	-0.00039674
-6.59999967	-0.00625629	-0.00186163	-0.00076296	0.00012207
-6.59199968	-0.00851466	0.00085452	0.00494400	-0.00250252
-6.58399968	-0.00338756	0.00085452	0.00061037	0.00457778
-6.57599968	-0.00839259	-0.00100711	-0.00250252	0.00271615
-6.56799968	-0.00589007	-0.00076296	-0.00100711	-0.00039674
-6.55999968	-0.00225837	-0.00027467	0.00158696	-0.00112919
-6.55199968	-0.00238044	-0.00283822	-0.00076296	-0.00274667
-6.54399968	-0.00326548	-0.00051881	-0.00051881	0.00170904
-6.53599968	-0.00662252	-0.00384533	-0.00149541	0.00183111
-6.52799968	-0.00824000	0.00012207	-0.00015259	-0.00262459
-6.51999968	-0.00463881	0.00048830	-0.00027467	-0.00186163
-6.51199968	-0.00250252	-0.00064089	-0.00225837	-0.00076296
-6.50399968	-0.00375378	-0.00076296	-0.00335704	0.00000000
-6.49599968	-0.00738548	-0.00445570	-0.00137333	0.00271615
-6.48799968	0.00012207	-0.00234993	-0.00027467	-0.00161748
-6.47999968	-0.00189215	-0.00567644	-0.00225837	-0.00238044
-6.47199968	-0.00488296	0.00048830	0.00283822	0.00036622
-6.46399968	-0.00799585	-0.00088504	-0.00149541	-0.00509659
-6.45599968	-0.00476089	-0.00100711	-0.00286874	0.00198370
-6.44799968	-0.00524918	-0.00149541	0.00061037	0.00085452
-6.43999968	-0.00701926	0.00170904	0.00357067	-0.00274667
-6.43199968	0.00024415	-0.00433363	0.00271615	-0.00015259
-6.42399968	-0.00152593	-0.00247200	-0.00521867	-0.00137333
-6.41599968	-0.00399793	-0.00051881	-0.00225837	0.00198370
-6.40799968	-0.00375378	-0.00198370	0.00183111	-0.00225837
-6.39999968	-0.00726341	-0.00161748	-0.00262459	0.00061037
-6.39199968	-0.00476089	-0.00027467	-0.00173956	-0.00051881
-6.38399968	-0.00839259	-0.00125126	-0.00076296	-0.00274667
-6.37599968	-0.00125126	-0.00088504	-0.00149541	0.00073244
-6.36799968	-0.00851466	0.00048830	-0.00238044	-0.00100711
-6.35999968	-0.00152593	-0.00137333	0.00024415	0.00210578
-6.35199968	-0.00537126	-0.00149541	0.00036622	-0.00262459
-6.34399968	-0.00476089	-0.00271615	0.00109867	-0.00274667
-6.33599968	-0.00412000	-0.00015259	0.00073244	0.00198370
-6.32799968	-0.00250252	0.00000000	0.00170904	-0.00201422
-6.31999968	0.00036622	0.00296030	-0.00039674	0.00024415
-6.31199968	-0.00488296	-0.00299081	-0.00521867	-0.00274667
-6.30399968	-0.00387585	-0.00186163	-0.00238044	0.00198370
-6.29599968	-0.00738548	-0.00088504	0.00222785	-0.00173956
-6.28799968	-0.00399793	0.00012207	0.00048830	-0.00387585
-6.27999968	-0.00726341	-0.00173956	-0.00039674	-0.00088504
-6.27199968	-0.00451674	-0.00335704	-0.00659200	-0.00015259
-6.26399968	-0.00250252	-0.00360118	-0.00570696	0.00369274
-6.25599968	-0.00674459	0.00024415	0.00296030	-0.00225837
-6.24799968	-0.00674459	-0.00234993	0.00357067	-0.00335704
-6.23999968	-0.00350963	0.00146489	-0.00137333	-0.00088504
-6.23199969	-0.00350963	-0.00198370	-0.00274667	0.00433363
-6.22399969	-0.00076296	0.00048830	-0.00198370	0.00210578
-6.21599969	-0.00427259	0.00000000	0.00234993	-0.00323496
-6.20799969	-0.00701926	0.00024415	-0.00064089	-0.00262459
-6.19999969	-0.00250252	-0.00283822	-0.00112919	0.00085452
-6.19199969	-0.00625629	-0.00234993	-0.00421155	0.00332652
-6.18399969	-0.00274667	-0.00433363	-0.00064089	0.00198370
-6.17599969	-0.00326548	0.00012207	0.00283822	-0.00027467
-6.16799969	-0.00463881	0.00195319	0.00247200	-0.00534074
-6.15999969	-0.00225837	-0.00372326	0.00122074	-0.00076296
-6.15199969	-0.00015259	-0.00088504	-0.00360118	0.00384533
-6.14399969	-0.00027467	0.00024415	-0.00039674	-0.00250252
-6.13599969	-0.00412000	-0.00173956	0.00012207	-0.00051881
-6.12799969	-0.00564592	0.00256356	-0.00161748	-0.00610370
-6.11999969	-0.00314341	0.00048830	0.00036622	-0.00347911
-6.11199969	-0.00100711	0.00048830	-0.00631733	-0.00201422
-6.10399969	-0.00375378	-0.00125126	-0.00262459	0.00396741
-6.09599969	-0.00476089	0.00244148	-0.00076296	0.00158696
-6.08799969	-0.00250252	-0.00299081	0.00183111	-0.00412000
-6.07999969	-0.00451674	0.00000000	-0.00076296	-0.00399793
-6.07199969	-0.00451674	-0.00210578	-0.00064089	0.00170904
-6.06399969	-0.00589007	-0.00396741	0.00296030	0.00332652
-6.05599969	-0.00189215	0.00244148	-0.00100711	-0.00137333
-6.04799969	-0.00262459	-0.00076296	0.00024415	-0.00137333
-6.03999969	-0.00750755	-0.00076296	0.00146489	-0.00225837
-6.03199969	-0.00225837	0.00219733	0.00000000	0.00073244
-6.02399969	-0.00274667	-0.00408948	0.00061037	0.00097659
-6.01599969	-0.00787378	-0.00161748	0.00170904	0.00036622
-6.00799969	-0.00549333	-0.00186163	0.00332652	-0.00436415
-5.99999969	-0.00601215	-0.00137333	0.00122074	-0.00323496
-5.99199969	-0.00363170	-0.00161748	-0.00198370	-0.00137333
-5.98399969	-0.00363170	-0.00396741	-0.00039674	-0.00250252
-5.97599969	-0.00524918	-0.00088504	-0.00051881	0.00222785
-5.96799969	-0.00100711	0.00296030	-0.00347911	0.00680563
-5.95999969	-0.00375378	-0.00149541	0.00012207	-0.00149541
-5.95199969	-0.00476089	0.00097659	-0.00225837	-0.00708029
-5.94399969	-0.00399793	-0.00112919	-0.00125126	-0.00213630
-5.93599969	-0.00164800	-0.00112919	-0.00546281	0.00482192
-5.92799969	-0.00326548	-0.00112919	0.00207526	0.00158696
-5.91999969	-0.00476089	-0.00299081	-0.00064089	0.00210578
-5.91199969	-0.00537126	-0.00051881	-0.00015259	0.00024415
-5.90399969	-0.00549333	0.00344859	-0.00161748	-0.00225837
-5.89599969	-0.00375378	-0.00198370	0.00369274	-0.00173956
-5.88799969	-0.00314341	0.00012207	0.00085452	0.00384533
-5.87999970	-0.00524918	-0.00335704	0.00234993	0.00012207
-5.87199970	-0.00537126	-0.00039674	0.00061037	0.00210578
-5.86399970	-0.00326548	-0.00137333	-0.00210578	-0.00372326
-5.85599970	-0.00537126	-0.00137333	-0.00064089	0.00048830
-5.84799970	-0.00387585	0.00048830	0.00207526	0.00036622
-5.83999970	-0.00625629	-0.00271615	-0.00088504	-0.00051881
-5.83199970	-0.00027467	0.00048830	-0.00039674	-0.00064089
-5.82399970	-0.00338756	0.00085452	-0.00262459	-0.00238044
-5.81599970	-0.00750755	-0.00579852	-0.00051881	-0.00387585
-5.80799970	-0.00399793	-0.00015259	0.00000000	0.00073244
-5.79999970	-0.00112919	-0.00173956	0.00085452	0.00036622
-5.79199970	-0.00686667	-0.00125126	0.00332652	-0.00881985
-5.78399970	-0.00375378	0.00170904	0.00320444	-0.00088504
-5.77599970	-0.00476089	-0.00494400	-0.00186163	-0.00186163
-5.76799970	-0.00363170	-0.00137333	0.00146489	-0.00399793
-5.75999970	-0.00863674	0.00097659	-0.00149541	-0.00015259
-5.75199970	-0.00137333	-0.00234993	-0.00064089	0.00408948
-5.74399970	-0.00238044	-0.00384533	0.00000000	-0.00323496
-5.73599970	-0.00137333	0.00219733	0.00158696	0.00421155
-5.72799970	-0.00512711	-0.00198370	0.00146489	-0.00039674
-5.71999970	-0.00238044	0.00231941	-0.00186163	0.00036622
-5.71199970	-0.00177007	-0.00088504	-0.00347911	0.00643941
-5.70399970	-0.00399793	0.00061037	0.00283822	0.00308237
-5.69599970	-0.00412000	-0.00112919	-0.00064089	-0.00286874
-5.68799970	-0.00363170	0.00280770	-0.00088504	0.00061037
-5.67999970	0.00299081	-0.00186163	0.00134281	-0.00412000
-5.67199970	-0.00274667	-0.00259407	0.00344859	-0.00125126
-5.66399970	-0.00088504	-0.00347911	-0.00161748	0.00061037
-5.65599970	-0.00637837	-0.00531022	-0.00274667	0.00073244
-5.64799970	-0.00302133	-0.00173956	0.00073244	0.00259407
-5.63999970	-0.00027467	0.00024415	0.00469985	-0.00201422
-5.63199970	-0.00476089	0.00231941	0.00207526	-0.00335704
-5.62399970	0.00048830	0.00012207	-0.00250252	0.00085452
-5.61599970	-0.00900296	-0.00210578	-0.00323496	0.00170904
-5.60799970	-0.00302133	0.00183111	0.00555437	-0.00039674
-5.59999970	-0.00576800	-0.00051881	-0.00039674	-0.00399793
-5.59199970	-0.00213630	-0.00064089	0.00158696	0.00234993
-5.58399970	-0.00427259	0.00061037	-0.00112919	0.00036622
-5.57599970	-0.00488296	-0.00323496	-0.00238044	0.00024415
-5.56799970	-0.00302133	-0.00137333	-0.00286874	0.00012207
-5.55999970	-0.00262459	0.00146489	0.00332652	-0.00201422
-5.55199970	-0.00625629	0.00036622	-0.00076296	-0.00387585
-5.54399970	-0.00613422	-0.00271615	-0.00064089	-0.00173956
-5.53599970	-0.00500504	0.00109867	-0.00262459	0.00109867
-5.52799971	-0.00274667	-0.00149541	-0.00173956	0.00247200
-5.51999971	-0.00637837	-0.00186163	0.00158696	-0.00100711
-5.51199971	-0.00439467	-0.00027467	-0.00015259	-0.00399793
-5.50399971	-0.00500504	-0.00259407	-0.00238044	0.00122074
-5.49599971	-0.00363170	-0.00311289	-0.00473037	0.00247200
-5.48799971	-0.00549333	-0.00198370	0.00234993	0.00344859
-5.47999971	-0.00463881	0.00308237	0.00158696	-0.00112919
-5.47199971	-0.00387585	0.00061037	0.00036622	-0.00335704
-5.46399971	-0.00177007	-0.00112919	0.00048830	0.00158696
-5.45599971	-0.00662252	-0.00015259	-0.00027467	0.00247200
-5.44799971	-0.00427259	-0.00137333	0.00296030	0.00158696
-5.43999971	-0.00225837	-0.00137333	0.00146489	0.00000000
-5.43199971	-0.00637837	0.00170904	0.00170904	-0.00274667
-5.42399971	-0.00338756	-0.00112919	0.00000000	0.00332652
-5.41599971	-0.00399793	0.00036622	-0.00210578	0.00247200
-5.40799971	-0.00650044	0.00134281	0.00308237	-0.00161748
-5.39999971	-0.00274667	0.00231941	0.00073244	-0.00262459
-5.39199971	0.00024415	-0.00234993	-0.00027467	0.00271615
-5.38399971	-0.00088504	0.00000000	-0.00064089	-0.00100711
-5.37599971	-0.00512711	-0.00222785	-0.00137333	-0.00201422
-5.36799971	-0.00039674	-0.00283822	-0.00186163	-0.00149541
-5.35999971	-0.00399793	-0.00186163	0.00234993	-0.00112919
-5.35199971	-0.00363170	-0.00039674	-0.00262459	0.00134281
-5.34399971	-0.00302133	-0.00137333	-0.00027467	0.00048830
-5.33599971	-0.00326548	0.00085452	0.00170904	-0.00274667
-5.32799971	-0.00326548	0.00195319	0.00085452	-0.00161748
-5.31999971	-0.00314341	-0.00283822	0.00097659	-0.00076296
-5.31199971	-0.00152593	0.00109867	-0.00262459	-0.00088504
-5.30399971	-0.00762963	-0.00234993	0.00109867	0.00170904
-5.29599971	-0.00399793	0.00012207	0.00061037	-0.00100711
-5.28799971	-0.00338756	-0.00137333	0.00433363	0.00000000
-5.27999971	-0.00213630	-0.00360118	0.00024415	0.00170904
-5.27199971	-0.00488296	0.00073244	0.00036622	-0.00076296
-5.26399971	-0.00137333	-0.00137333	-0.00186163	0.00000000
-5.25599971	-0.00326548	-0.00149541	-0.00027467	-0.00149541
-5.24799971	-0.00439467	-0.00360118	0.00234993	-0.00262459
-5.23999971	-0.00613422	-0.00161748	0.00247200	-0.00064089
-5.23199971	-0.00674459	-0.00076296	-0.00225837	-0.00100711
-5.22399971	-0.00189215	0.00085452	-0.00448622	-0.00100711
-5.21599971	-0.00238044	-0.00283822	-0.00051881	-0.00051881
-5.20799971	-0.00350963	-0.00064089	0.00320444	-0.00424207
-5.19999971	-0.00338756	-0.00311289	-0.00112919	-0.00598163
-5.19199971	-0.00302133	-0.00051881	0.00012207	0.00061037
-5.18399971	-0.00662252	0.00183111	0.00036622	0.00073244
-5.17599972	-0.00589007	0.00146489	-0.00051881	-0.00064089
-5.16799972	-0.00289926	-0.00039674	-0.00125126	-0.00149541
-5.15999972	-0.00439467	-0.00076296	0.00234993	-0.00173956
-5.15199972	-0.00363170	0.00024415	-0.00100711	0.00085452
-5.14399972	-0.00213630	-0.00198370	-0.00274667	0.00296030
-5.13599972	-0.00549333	-0.00247200	-0.00064089	0.00061037
-5.12799972	-0.00500504	0.00158696	0.00122074	-0.00424207
-5.11999972	-0.00112919	0.00146489	-0.00149541	-0.00076296
-5.11199972	-0.00524918	-0.00027467	-0.00262459	-0.00039674
-5.10399972	-0.00387585	0.00146489	0.00036622	-0.00027467
-5.09599972	-0.00125126	0.00097659	-0.00186163	0.00097659
-5.08799972	-0.00463881	0.00012207	-0.00112919	-0.00201422
-5.07999972	-0.00387585	0.00183111	0.00234993	-0.00238044
-5.07199972	-0.00250252	-0.00064089	-0.00372326	0.00097659
-5.06399972	-0.00439467	-0.00198370	-0.00323496	-0.00015259
-5.05599972	-0.00399793	-0.00149541	-0.00112919	-0.00262459
-5.04799972	-0.00302133	-0.00137333	0.00061037	0.00247200
-5.03999972	-0.00637837	0.00036622	-0.00323496	0.00259407
-5.03199972	-0.00674459	0.00146489	0.00259407	-0.00161748
-5.02399972	-0.00250252	-0.00076296	0.00012207	-0.00238044
-5.01599972	-0.00488296	0.00219733	-0.00027467	-0.00015259
-5.00799972	-0.00363170	0.00122074	-0.00250252	0.00344859
-4.99999972	-0.00326548	-0.00186163	0.00048830	0.00146489
-4.99199972	-0.00601215	-0.00247200	0.00369274	-0.00473037
-4.98399972	-0.00439467	-0.00360118	0.00073244	-0.00161748
-4.97599972	-0.00625629	0.00048830	-0.00161748	0.00308237
-4.96799972	-0.00213630	-0.00198370	-0.00384533	0.00122074
-4.95999972	-0.00363170	-0.00064089	0.00122074	0.00469985
-4.95199972	-0.00274667	-0.00323496	0.00247200	-0.00112919
-4.94399972	-0.00302133	-0.00088504	0.00344859	-0.00225837
-4.93599972	-0.00274667	0.00170904	-0.00274667	-0.00448622
-4.92799972	-0.00250252	0.00109867	-0.00323496	0.00283822
-4.91999972	-0.00289926	-0.00433363	-0.00460830	0.00073244
-4.91199972	-0.00387585	-0.00064089	0.00247200	-0.00039674
-4.90399972	-0.00274667	0.00085452	0.00122074	-0.00399793
-4.89599972	-0.00427259	-0.00372326	-0.00027467	-0.00201422
-4.88799972	-0.00476089	-0.00125126	-0.00027467	-0.00039674
-4.87999972	-0.00613422	0.00109867	0.00271615	0.00024415
-4.87199972	-0.00549333	0.00048830	0.00061037	0.00048830
-4.86399972	-0.00537126	0.00061037	-0.00027467	-0.00347911
-4.85599972	-0.00375378	-0.00100711	-0.00262459	0.00097659
-4.84799972	-0.00439467	-0.00222785	-0.00421155	0.00183111
-4.83999972	-0.00701926	-0.00100711	-0.00238044	0.00158696
-4.83199972	-0.00799585	0.00024415	0.00717185	-0.00088504
-4.82399973	-0.00714133	-0.00283822	-0.00027467	-0.00448622
-4.81599973	-0.00427259	-0.00027467	-0.00186163	-0.00262459
-4.80799973	-0.00152593	-0.00299081	-0.00039674	-0.00039674
-4.79999973	-0.00463881	0.00085452	-0.00286874	0.00183111
-4.79199973	-0.00750755	0.00158696	0.00195319	-0.00051881
-4.78399973	-0.00225837	-0.00283822	-0.00088504	0.00109867
-4.77599973	-0.00662252	-0.00482192	-0.00051881	0.00061037
-4.76799973	-0.00674459	-0.00186163	-0.00039674	-0.00137333
-4.75999973	-0.00637837	0.00073244	0.00234993	-0.00076296
-4.75199973	-0.00549333	-0.00222785	-0.00051881	0.00158696
-4.74399973	-0.00152593	-0.00173956	0.00024415	-0.00137333
-4.73599973	-0.00726341	-0.00125126	-0.00112919	-0.00112919
-4.72799973	-0.00686667	-0.00051881	-0.00051881	-0.00161748
-4.71999973	-0.00338756	0.00195319	0.00195319	0.00061037
-4.71199973	-0.00650044	-0.00137333	0.00012207	0.00097659
-4.70399973	-0.00112919	-0.00137333	-0.00286874	0.00308237
-4.69599973	-0.00613422	-0.00619526	0.00073244	0.00012207
-4.68799973	-0.00451674	-0.00137333	-0.00051881	-0.00088504
-4.67999973	-0.00549333	-0.00100711	0.00012207	-0.00720237
-4.67199973	-0.00064089	-0.00234993	0.00012207	-0.00225837
-4.66399973	-0.00674459	-0.00384533	-0.00311289	0.00234993
-4.65599973	-0.00549333	-0.00421155	-0.00088504	0.00158696
-4.64799973	-0.00201422	0.00048830	0.00183111	-0.00186163
-4.63999973	-0.00787378	-0.00210578	0.00134281	-0.00485244
-4.63199973	-0.00326548	0.00146489	-0.00039674	-0.00112919
-4.62399973	-0.00225837	-0.00482192	0.00085452	0.00036622
-4.61599973	-0.00112919	-0.00433363	-0.00027467	0.00210578
-4.60799973	-0.00439467	-0.00149541	-0.00250252	0.00073244
-4.59999973	-0.00549333	-0.00283822	0.00271615	0.00024415
-4.59199973	-0.00549333	0.00158696	-0.00051881	-0.00274667
-4.58399973	-0.00350963	-0.00469985	-0.00076296	0.00000000
-4.57599973	-0.00338756	-0.00247200	-0.00408948	0.00198370
-4.56799973	-0.00250252	-0.00137333	-0.00186163	0.00122074
-4.55999973	-0.00564592	-0.00064089	0.00381481	-0.00286874
-4.55199973	-0.00662252	0.00061037	0.00195319	0.00012207
-4.54399973	-0.00225837	-0.00173956	-0.00100711	-0.00076296
-4.53599973	-0.00238044	-0.00125126	0.00012207	0.00531022
-4.52799973	-0.00738548	0.00592059	-0.00088504	0.00170904
-4.51999973	-0.00412000	-0.00283822	0.00195319	-0.00137333
-4.51199973	-0.00125126	0.00122074	0.00158696	0.00170904
-4.50399973	-0.00112919	0.00134281	-0.00186163	-0.00250252
-4.49599973	-0.00625629	-0.00247200	-0.00335704	0.00320444
-4.48799973	-0.00302133	-0.00668355	-0.00186163	-0.00027467
-4.47999973	-0.00427259	-0.00015259	0.00122074	0.00271615
-4.47199973	-0.00613422	0.00012207	0.00146489	0.00073244
-4.46399974	-0.00524918	-0.00125126	-0.00100711	-0.00201422
-4.45599974	-0.00250252	0.00048830	-0.00161748	-0.00100711
-4.44799974	-0.00524918	0.00024415	-0.00299081	0.00582904
-4.43999974	-0.00451674	-0.00234993	-0.00210578	-0.00225837
-4.43199974	-0.00302133	-0.00161748	-0.00100711	-0.00225837
-4.42399974	-0.00350963	-0.00161748	-0.00286874	-0.00088504
-4.41599974	-0.00177007	0.00024415	0.00097659	-0.00125126
-4.40799974	-0.00039674	-0.00064089	-0.00286874	0.00146489
-4.39999974	-0.00576800	-0.00088504	-0.00311289	0.00048830
-4.39199974	-0.00100711	-0.00421155	-0.00027467	-0.00137333
-4.38399974	-0.00439467	-0.00039674	-0.00051881	-0.00311289
-4.37599974	-0.00439467	-0.00100711	0.00048830	-0.00360118
-4.36799974	-0.00537126	-0.00271615	-0.00051881	0.00036622
-4.35999974	-0.00512711	-0.00210578	-0.00408948	0.00085452
-4.35199974	-0.00451674	-0.00347911	0.00109867	0.00036622
-4.34399974	-0.00363170	-0.00384533	0.00234993	-0.00274667
-4.33599974	-0.00027467	-0.00149541	0.00097659	-0.00225837
-4.32799974	-0.00201422	-0.00531022	-0.00137333	-0.00015259
-4.31999974	-0.00064089	0.00024415	-0.00186163	0.00183111
-4.31199974	-0.00225837	-0.00149541	0.00146489	0.00109867
-4.30399974	-0.00601215	0.00231941	0.00183111	0.00109867
-4.29599974	-0.00314341	-0.00222785	-0.00360118	-0.00173956
-4.28799974	-0.00350963	-0.00259407	-0.00421155	-0.00112919
-4.27999974	-0.00250252	-0.00088504	-0.00100711	0.00344859
-4.27199974	-0.00463881	-0.00088504	-0.00448622	0.00283822
-4.26399974	-0.00601215	0.00454726	-0.00250252	0.00085452
-4.25599974	-0.00701926	-0.00234993	0.00073244	-0.00448622
-4.24799974	-0.00537126	-0.00311289	-0.00198370	-0.00051881
-4.23999974	-0.00524918	-0.00271615	0.00036622	0.00122074
-4.23199974	-0.00662252	0.00012207	-0.00335704	0.00000000
-4.22399974	-0.00326548	-0.00088504	-0.00125126	0.00109867
-4.21599974	-0.00274667	-0.00076296	-0.00225837	-0.00201422
-4.20799974	-0.00476089	-0.00408948	0.00308237	-0.00201422
-4.19999974	-0.00500504	-0.00457778	-0.00112919	0.00134281
-4.19199974	-0.00451674	0.00024415	-0.00186163	-0.00225837
-4.18399974	-0.00613422	-0.00027467	0.00170904	0.00158696
-4.17599974	-0.00549333	0.00024415	0.00283822	-0.00585955
-4.16799974	-0.00262459	-0.00198370	-0.00112919	-0.00149541
-4.15999974	-0.00451674	0.00109867	-0.00100711	0.00097659
-4.15199974	-0.00500504	0.00073244	0.00036622	-0.00027467
-4.14399974	-0.00476089	-0.00064089	0.00494400	-0.00485244
-4.13599974	-0.00238044	-0.00494400	0.00012207	0.00134281
-4.12799974	-0.00289926	-0.00222785	-0.00360118	0.00283822
-4.11999974	-0.00164800	-0.00088504	-0.00100711	0.00024415
-4.11199975	-0.00387585	-0.00125126	0.00012207	-0.00161748
-4.10399975	-0.00537126	-0.00137333	0.00259407	0.00048830
-4.09599975	-0.00274667	-0.00173956	0.00247200	-0.00051881
-4.08799975	0.00085452	0.00000000	-0.00286874	0.00170904
-4.07999975	-0.00213630	0.00256356	-0.00051881	-0.00088504
-4.07199975	-0.00537126	-0.00015259	0.00146489	-0.00125126
-4.06399975	-0.00387585	-0.00259407	0.00207526	-0.00225837
-4.05599975	-0.00314341	-0.00137333	-0.00262459	-0.00051881
-4.04799975	-0.00350963	-0.00283822	-0.00372326	0.00668355
-4.03999975	-0.00476089	-0.00210578	-0.00051881	0.00146489
-4.03199975	-0.00625629	-0.00259407	0.00234993	-0.00161748
-4.02399975	-0.00051881	0.00134281	0.00283822	-0.00412000
-4.01599975	-0.00387585	-0.00283822	0.00012207	0.00369274
-4.00799975	-0.00476089	-0.00198370	-0.00051881	-0.00064089
-3.99999975	-0.00576800	-0.00186163	-0.00311289	0.00122074
-3.99199975	-0.00375378	-0.00027467	0.00344859	-0.00460830
-3.98399975	-0.00686667	-0.00396741	0.00320444	-0.00436415
-3.97599975	-0.00576800	0.00000000	-0.00100711	-0.00137333
-3.96799975	-0.00439467	-0.00088504	-0.00225837	0.00210578
-3.95999975	-0.00701926	-0.00173956	0.00000000	0.00198370
-3.95199975	-0.00637837	0.00332652	0.00283822	-0.00100711
-3.94399975	-0.00589007	0.00000000	0.00344859	-0.00573748
-3.93599975	-0.00302133	-0.00100711	-0.00238044	-0.00546281
-3.92799975	-0.00100711	-0.00161748	-0.00570696	0.00396741
-3.91999975	-0.00213630	-0.00421155	-0.00274667	0.00332652
-3.91199975	-0.00399793	-0.00198370	0.00567644	-0.00412000
-3.90399975	-0.00363170	-0.00271615	0.00170904	-0.00360118
